Time - Voltage,Amplitude - Voltage,Time - Voltage,Amplitude - Voltage,Time - Voltage,Amplitude - Voltage,Time - Voltage,Amplitude - Voltage,Time - Voltage,Amplitude - Voltage,Time - Voltage,Amplitude - Voltage,Time - Voltage_0,Amplitude - Voltage_0,Time - Voltage,Amplitude - Voltage,Time - Voltage_0,Amplitude - Voltage_0,Time - Voltage,Amplitude - Voltage,Time - Voltage_0,Amplitude - Voltage_0
,,2.273,-0.000859564,2.273,0.0401727,2.273,0.00880569,2.273,0.00814741,2.273,0.0251968,2.273,0.0248677,2.273,0.0258222,2.273,0.0260526,2.273,0.00900318,2.273,0.00913483
,,2.274,-0.000839797,2.274,0.0384611,2.274,0.00926649,2.274,0.00877278,2.274,0.0249664,2.274,0.0254931,2.274,0.0258551,2.274,0.0252297,2.274,0.00903609,2.274,0.00837781
,,2.275,-0.000846386,2.275,0.0394815,2.275,0.00933231,2.275,0.00870695,2.275,0.0249993,2.275,0.0247689,2.275,0.025888,2.275,0.0257564,2.275,0.00903609,2.275,0.00841072
,,2.276,-0.000859564,2.276,0.0395802,2.276,0.00880569,2.276,0.00870695,2.276,0.0250981,2.276,0.0249664,2.276,0.0259209,2.276,0.0263817,2.276,0.00903609,2.276,0.00883861
,,2.277,-0.000846386,2.277,0.0397119,2.277,0.0081145,2.277,0.00831198,2.277,0.0251639,2.277,0.025526,2.277,0.0258551,2.277,0.0265463,2.277,0.00897026,2.277,0.00893735
,,2.278,-0.000866153,2.278,0.0394815,2.278,0.00903609,2.278,0.00900318,2.278,0.0251639,2.278,0.0256576,2.278,0.025888,2.278,0.0254931,2.278,0.00900318,2.278,0.00893735
,,2.279,-0.000852975,2.279,0.0396131,2.279,0.00883861,2.279,0.00870695,2.279,0.0252297,2.279,0.0249006,2.279,0.025888,2.279,0.0249993,2.279,0.00893735,2.279,0.00910192
,,2.28,-0.000839797,2.28,0.0401068,2.28,0.00939814,2.28,0.0083449,2.28,0.0250652,2.28,0.0252297,2.28,0.0259209,2.28,0.0257564,2.28,0.00900318,2.28,0.00883861
,,2.281,-0.000859564,2.281,0.0402385,2.281,0.00883861,2.281,0.00847655,2.281,0.0250652,2.281,0.0252956,2.281,0.0259209,2.281,0.0261842,2.281,0.00890443,2.281,0.00771953
,,2.282,-0.000859564,2.282,0.038527,2.282,0.00827907,2.282,0.00847655,2.282,0.0249335,2.282,0.0249664,2.282,0.0258222,2.282,0.0256247,2.282,0.00890443,2.282,0.00841072
,,2.283,-0.000872742,2.283,0.0386915,2.283,0.00814741,2.283,0.00913483,2.283,0.0249664,2.283,0.0244069,2.283,0.0258551,2.283,0.0263817,2.283,0.00890443,2.283,0.00877278
,,2.284,-0.000859564,2.284,0.0395802,2.284,0.00841072,2.284,0.00837781,2.284,0.0249993,2.284,0.025131,2.284,0.025888,2.284,0.0265792,2.284,0.00893735,2.284,0.00920066
,,2.285,-0.000839797,2.285,0.039646,2.285,0.00900318,2.285,0.00844364,2.285,0.0250652,2.285,0.0253285,2.285,0.0259209,2.285,0.0254601,2.285,0.00890443,2.285,0.00933231
,,2.286,-0.000852975,2.286,0.0396789,2.286,0.00933231,2.286,0.00827907,2.286,0.0250981,2.286,0.025526,2.286,0.0259868,2.286,0.025526,2.286,0.00890443,2.286,0.00956271
,,2.287,-0.000852975,2.287,0.0401397,2.287,0.00893735,2.287,0.00883861,2.287,0.0250652,2.287,0.0246702,2.287,0.0259868,2.287,0.0261513,2.287,0.00890443,2.287,0.00867404
,,2.288,-0.000872742,2.288,0.0381978,2.288,0.00837781,2.288,0.00860821,2.288,0.025131,2.288,0.0256905,2.288,0.0259868,2.288,0.0260197,2.288,0.00893735,2.288,0.00821324
,,2.289,-0.000852975,2.289,0.0393169,2.289,0.00867404,2.289,0.00883861,2.289,0.025131,2.289,0.0252627,2.289,0.0258222,2.289,0.0259538,2.289,0.00887152,2.289,0.0092994
,,2.29,-0.000852975,2.29,0.0398764,2.29,0.009069,2.29,0.00831198,2.29,0.0250981,2.29,0.0252297,2.29,0.0256905,2.29,0.0257564,2.29,0.00900318,2.29,0.00910192
,,2.291,-0.000839797,2.291,0.0399093,2.291,0.00926649,2.291,0.00801576,2.291,0.0249664,2.291,0.0244398,2.291,0.0257893,2.291,0.0252627,2.291,0.00897026,2.291,0.00916774
,,2.292,-0.000846386,2.292,0.0400081,2.292,0.00916774,2.292,0.00847655,2.292,0.0249993,2.292,0.0251639,2.292,0.0258222,2.292,0.0254601,2.292,0.00897026,2.292,0.0092994
,,2.293,-0.000846386,2.293,0.0390536,2.293,0.00801576,2.293,0.00870695,2.293,0.0250323,2.293,0.0253614,2.293,0.025888,2.293,0.0260197,2.293,0.00893735,2.293,0.00755496
,,2.294,-0.000866153,2.294,0.0389878,2.294,0.00897026,2.294,0.00890443,2.294,0.0250652,2.294,0.0252956,2.294,0.025888,2.294,0.0261842,2.294,0.00897026,2.294,0.00893735
,,2.295,-0.000846386,2.295,0.0397448,2.295,0.009069,2.295,0.00870695,2.295,0.0250652,2.295,0.0248019,2.295,0.0259209,2.295,0.0261513,2.295,0.00897026,2.295,0.00857529
,,2.296,-0.000866153,2.296,0.040041,2.296,0.00926649,2.296,0.00791702,2.296,0.0250323,2.296,0.025131,2.296,0.0259209,2.296,0.0267109,2.296,0.00897026,2.296,0.00893735
,,2.297,-0.000859564,2.297,0.0402056,2.297,0.00864112,2.297,0.00870695,2.297,0.0250652,2.297,0.0251968,2.297,0.0259538,2.297,0.0244727,2.297,0.00893735,2.297,0.00920066
,,2.298,-0.000859564,2.298,0.0401727,2.298,0.00808159,2.298,0.00841072,2.298,0.0249993,2.298,0.0252627,2.298,0.025888,2.298,0.0259209,2.298,0.00893735,2.298,0.00920066
,,2.299,-0.000852975,2.299,0.0383624,2.299,0.00870695,2.299,0.00900318,2.299,0.0248019,2.299,0.0246373,2.299,0.0258551,2.299,0.0258222,2.299,0.00887152,2.299,0.00946397
,,2.3,-0.000846386,2.3,0.0390865,2.3,0.00893735,2.3,0.00867404,2.3,0.0248019,2.3,0.0250652,2.3,0.0258222,2.3,0.0259868,2.3,0.00887152,2.3,0.00785119
,,2.301,-0.000839797,2.301,0.0399423,2.301,0.00877278,2.301,0.00844364,2.301,0.0249335,2.301,0.0250981,2.301,0.0259538,2.301,0.0261842,2.301,0.00893735,2.301,0.00847655
,,2.302,-0.000852975,2.302,0.0396789,2.302,0.00739039,2.302,0.0081145,2.302,0.0249335,2.302,0.0252297,2.302,0.0259538,2.302,0.0267438,2.302,0.00890443,2.302,0.00883861
,,2.303,-0.000833208,2.303,0.0405018,2.303,0.00887152,2.303,0.00870695,2.303,0.0249335,2.303,0.0254931,2.303,0.0259868,2.303,0.0257893,2.303,0.00890443,2.303,0.00985894
,,2.304,-0.000852975,2.304,0.0388232,2.304,0.00844364,2.304,0.00864112,2.304,0.0249335,2.304,0.0242423,2.304,0.0259868,2.304,0.0264476,2.304,0.00897026,2.304,0.00956271
,,2.305,-0.000859564,2.305,0.0394486,2.305,0.00923357,2.305,0.00864112,2.305,0.0249993,2.305,0.0244398,2.305,0.0259868,2.305,0.0265792,2.305,0.00893735,2.305,0.00936523
,,2.306,-0.000852975,2.306,0.0396789,2.306,0.00920066,2.306,0.00887152,2.306,0.0250652,2.306,0.0253285,2.306,0.0258551,2.306,0.0263817,2.306,0.00890443,2.306,0.00841072
,,2.307,-0.000852975,2.307,0.0401397,2.307,0.00897026,2.307,0.00831198,2.307,0.0248677,2.307,0.0248348,2.307,0.0257893,2.307,0.0253614,2.307,0.00897026,2.307,0.00890443
,,2.308,-0.000872742,2.308,0.0398764,2.308,0.00847655,2.308,0.00837781,2.308,0.0248348,2.308,0.0249335,2.308,0.0258551,2.308,0.0264476,2.308,0.00897026,2.308,0.009069
,,2.309,-0.000859564,2.309,0.0383953,2.309,0.00837781,2.309,0.00857529,2.309,0.0249993,2.309,0.0254601,2.309,0.0259209,2.309,0.0262172,2.309,0.00897026,2.309,0.00880569
,,2.31,-0.000846386,2.31,0.0391194,2.31,0.00870695,2.31,0.00867404,2.31,0.0250323,2.31,0.0246044,2.31,0.0259538,2.31,0.0263488,2.31,0.00900318,2.31,0.00926649
,,2.311,-0.000852975,2.311,0.0397448,2.311,0.00913483,2.311,0.00857529,2.311,0.0249664,2.311,0.0249664,2.311,0.0259538,2.311,0.0258222,2.311,0.00903609,2.311,0.00910192
,,2.312,-0.000859564,2.312,0.0398106,2.312,0.009069,2.312,0.00831198,2.312,0.0249993,2.312,0.0248019,2.312,0.0259538,2.312,0.0260855,2.312,0.00893735,2.312,0.00791702
,,2.313,-0.000846386,2.313,0.0398106,2.313,0.00860821,2.313,0.00867404,2.313,0.0249335,2.313,0.0250652,2.313,0.0259538,2.313,0.0262172,2.313,0.00893735,2.313,0.00841072
,,2.314,-0.000872742,2.314,0.0383295,2.314,0.00844364,2.314,0.00887152,2.314,0.0248019,2.314,0.0252956,2.314,0.0259868,2.314,0.0263159,2.314,0.00897026,2.314,0.00890443
,,2.315,-0.000852975,2.315,0.038889,2.315,0.00877278,2.315,0.00883861,2.315,0.0249335,2.315,0.0245056,2.315,0.025888,2.315,0.0256905,2.315,0.00890443,2.315,0.00959563
,,2.316,-0.000859564,2.316,0.0394486,2.316,0.00877278,2.316,0.00887152,2.316,0.024736,2.316,0.0236499,2.316,0.0259209,2.316,0.0259868,2.316,0.00893735,2.316,0.00939814
,,2.317,-0.000866153,2.317,0.0399752,2.317,0.00880569,2.317,0.00857529,2.317,0.0247689,2.317,0.0244398,2.317,0.0259209,2.317,0.0265463,2.317,0.00887152,2.317,0.00949688
,,2.318,-0.000866153,2.318,0.0397777,2.318,0.00910192,2.318,0.00890443,2.318,0.0247689,2.318,0.0250323,2.318,0.0259868,2.318,0.026678,2.318,0.00887152,2.318,0.00841072
,,2.319,-0.000846386,2.319,0.0391194,2.319,0.0081145,2.319,0.00890443,2.319,0.0249006,2.319,0.0252627,2.319,0.0259868,2.319,0.025888,2.319,0.00890443,2.319,0.00841072
,,2.32,-0.000859564,2.32,0.0386586,2.32,0.00890443,2.32,0.00880569,2.32,0.0248348,2.32,0.0251639,2.32,0.0260197,2.32,0.0259868,2.32,0.00883861,2.32,0.00850947
,,2.321,-0.000859564,2.321,0.0392511,2.321,0.00903609,2.321,0.00873986,2.321,0.0248348,2.321,0.0253285,2.321,0.0259868,2.321,0.0264146,2.321,0.00890443,2.321,0.00926649
,,2.322,-0.000859564,2.322,0.0396789,2.322,0.00956271,2.322,0.00850947,2.322,0.0249006,2.322,0.0242752,2.322,0.0259209,2.322,0.0254931,2.322,0.00883861,2.322,0.00923357
,,2.323,-0.000859564,2.323,0.0399093,2.323,0.00893735,2.323,0.00910192,2.323,0.0249006,2.323,0.0249335,2.323,0.0258551,2.323,0.0258222,2.323,0.00890443,2.323,0.00962854
,,2.324,-0.000859564,2.324,0.0399752,2.324,0.00824615,2.324,0.00900318,2.324,0.0248348,2.324,0.0253285,2.324,0.0257893,2.324,0.0256576,2.324,0.00893735,2.324,0.00867404
,,2.325,-0.000846386,2.325,0.0387574,2.325,0.00864112,2.325,0.00893735,2.325,0.0247031,2.325,0.0251639,2.325,0.0258551,2.325,0.0262172,2.325,0.00897026,2.325,0.00827907
,,2.326,-0.000866153,2.326,0.0388232,2.326,0.00877278,2.326,0.00827907,2.326,0.0249006,2.326,0.0254272,2.326,0.0259538,2.326,0.0257234,2.326,0.00897026,2.326,0.00867404
,,2.327,-0.000879331,2.327,0.0393827,2.327,0.00920066,2.327,0.00841072,2.327,0.0249335,2.327,0.0245056,2.327,0.0259209,2.327,0.0257234,2.327,0.00897026,2.327,0.00916774
,,2.328,-0.000852975,2.328,0.0395473,2.328,0.00913483,2.328,0.00897026,2.328,0.0249664,2.328,0.0247031,2.328,0.0259209,2.328,0.0262172,2.328,0.00893735,2.328,0.00900318
,,2.329,-0.000839797,2.329,0.0403372,2.329,0.00831198,2.329,0.00890443,2.329,0.0249335,2.329,0.0249993,2.329,0.025888,2.329,0.0265134,2.329,0.00893735,2.329,0.00920066
,,2.33,-0.000846386,2.33,0.0403043,2.33,0.00821324,2.33,0.00860821,2.33,0.0248019,2.33,0.0252297,2.33,0.0260197,2.33,0.0249335,2.33,0.00890443,2.33,0.00972728
,,2.331,-0.000833208,2.331,0.0390865,2.331,0.00867404,2.331,0.00897026,2.331,0.0249335,2.331,0.0241436,2.331,0.0259538,2.331,0.025888,2.331,0.00890443,2.331,0.00860821
,,2.332,-0.000859564,2.332,0.0389548,2.332,0.009069,2.332,0.00854238,2.332,0.0246702,2.332,0.0245056,2.332,0.0259209,2.332,0.0263488,2.332,0.00883861,2.332,0.00870695
,,2.333,-0.000839797,2.333,0.0397119,2.333,0.00916774,2.333,0.00860821,2.333,0.0247031,2.333,0.0252297,2.333,0.0259209,2.333,0.0264476,2.333,0.00890443,2.333,0.00877278
,,2.334,-0.000866153,2.334,0.0393169,2.334,0.00936523,2.334,0.00844364,2.334,0.0248019,2.334,0.0251639,2.334,0.0260197,2.334,0.0253285,2.334,0.00887152,2.334,0.00910192
,,2.335,-0.000852975,2.335,0.0398106,2.335,0.0078841,2.335,0.00870695,2.335,0.0247689,2.335,0.0238803,2.335,0.0260197,2.335,0.0261513,2.335,0.00890443,2.335,0.00910192
,,2.336,-0.000846386,2.336,0.0398106,2.336,0.00850947,2.336,0.00923357,2.336,0.0249664,2.336,0.0249664,2.336,0.0260197,2.336,0.0263488,2.336,0.00890443,2.336,0.0097602
,,2.337,-0.000852975,2.337,0.0382636,2.337,0.00913483,2.337,0.00841072,2.337,0.0249006,2.337,0.0250323,2.337,0.0260526,2.337,0.0263817,2.337,0.00890443,2.337,0.00850947
,,2.338,-0.000859564,2.338,0.0390207,2.338,0.00883861,2.338,0.00804867,2.338,0.0245385,2.338,0.0247031,2.338,0.0259868,2.338,0.0252956,2.338,0.00890443,2.338,0.00841072
,,2.339,-0.000859564,2.339,0.0393498,2.339,0.00893735,2.339,0.00854238,2.339,0.0247689,2.339,0.0239461,2.339,0.025888,2.339,0.0261184,2.339,0.00887152,2.339,0.00880569
,,2.34,-0.000846386,2.34,0.0402385,2.34,0.00841072,2.34,0.00900318,2.34,0.0248019,2.34,0.0247689,2.34,0.025888,2.34,0.0262501,2.34,0.00897026,2.34,0.00890443
,,2.341,-0.000859564,2.341,0.0398764,2.341,0.00808159,2.341,0.00857529,2.341,0.024736,2.341,0.0249006,2.341,0.0258551,2.341,0.026678,2.341,0.00900318,2.341,0.00897026
,,2.342,-0.000846386,2.342,0.039646,2.342,0.00844364,2.342,0.00890443,2.342,0.024736,2.342,0.0250323,2.342,0.0259209,2.342,0.0249664,2.342,0.00897026,2.342,0.00926649
,,2.343,-0.000866153,2.343,0.0382636,2.343,0.00887152,2.343,0.00860821,2.343,0.0247689,2.343,0.0244727,2.343,0.0258551,2.343,0.0259868,2.343,0.00897026,2.343,0.00781827
,,2.344,-0.000839797,2.344,0.0388232,2.344,0.00916774,2.344,0.00867404,2.344,0.0249006,2.344,0.0249664,2.344,0.0259538,2.344,0.0258551,2.344,0.00893735,2.344,0.00877278
,,2.345,-0.000866153,2.345,0.0395802,2.345,0.00910192,2.345,0.00870695,2.345,0.0249006,2.345,0.0250652,2.345,0.025888,2.345,0.0259209,2.345,0.00897026,2.345,0.00857529
,,2.346,-0.000852975,2.346,0.0402385,2.346,0.00804867,2.346,0.00873986,2.346,0.0249006,2.346,0.0248677,2.346,0.0259868,2.346,0.0254601,2.346,0.00897026,2.346,0.00910192
,,2.347,-0.000846386,2.347,0.0402056,2.347,0.00867404,2.347,0.00890443,2.347,0.0248348,2.347,0.0240778,2.347,0.0259868,2.347,0.025526,2.347,0.00893735,2.347,0.00916774
,,2.348,-0.000852975,2.348,0.0391194,2.348,0.00873986,2.348,0.00847655,2.348,0.0247031,2.348,0.024374,2.348,0.0259538,2.348,0.0261513,2.348,0.00887152,2.348,0.00913483
,,2.349,-0.000872742,2.349,0.0388561,2.349,0.00887152,2.349,0.00870695,2.349,0.0245385,2.349,0.0246702,2.349,0.025888,2.349,0.0265134,2.349,0.00890443,2.349,0.00962854
,,2.35,-0.000859564,2.35,0.0391852,2.35,0.00873986,2.35,0.00860821,2.35,0.0245715,2.35,0.0245056,2.35,0.0259538,2.35,0.0250981,2.35,0.00890443,2.35,0.00841072
,,2.351,-0.000839797,2.351,0.0401397,2.351,0.00798284,2.351,0.00883861,2.351,0.024736,2.351,0.024374,2.351,0.0259868,2.351,0.0259868,2.351,0.00887152,2.351,0.00867404
,,2.352,-0.000846386,2.352,0.0394815,2.352,0.00831198,2.352,0.00831198,2.352,0.0247689,2.352,0.0248348,2.352,0.0260197,2.352,0.0263817,2.352,0.00893735,2.352,0.00857529
,,2.353,-0.000852975,2.353,0.0398106,2.353,0.00864112,2.353,0.00900318,2.353,0.0248019,2.353,0.0249335,2.353,0.0260197,2.353,0.0261513,2.353,0.00890443,2.353,0.00959563
,,2.354,-0.000839797,2.354,0.0384282,2.354,0.00883861,2.354,0.00880569,2.354,0.0248348,2.354,0.0246044,2.354,0.0260526,2.354,0.0251968,2.354,0.00890443,2.354,0.0095298
,,2.355,-0.000833208,2.355,0.0391852,2.355,0.009069,2.355,0.00880569,2.355,0.0247689,2.355,0.0242094,2.355,0.0259868,2.355,0.0261184,2.355,0.00893735,2.355,0.0097602
,,2.356,-0.000852975,2.356,0.0394486,2.356,0.00867404,2.356,0.00798284,2.356,0.0248677,2.356,0.0248348,2.356,0.0258222,2.356,0.0257234,2.356,0.00893735,2.356,0.0078841
,,2.357,-0.000879331,2.357,0.0397119,2.357,0.00752205,2.357,0.009069,2.357,0.0247031,2.357,0.0249664,2.357,0.0257893,2.357,0.0258222,2.357,0.00893735,2.357,0.00870695
,,2.358,-0.000839797,2.358,0.0401068,2.358,0.00860821,2.358,0.00850947,2.358,0.0246373,2.358,0.0240119,2.358,0.025888,2.358,0.0256905,2.358,0.00900318,2.358,0.00883861
,,2.359,-0.000846386,2.359,0.0398106,2.359,0.009069,2.359,0.00844364,2.359,0.024736,2.359,0.0249006,2.359,0.025888,2.359,0.0260197,2.359,0.00897026,2.359,0.00873986
,,2.36,-0.000859564,2.36,0.0380333,2.36,0.00877278,2.36,0.00850947,2.36,0.0247689,2.36,0.0247031,2.36,0.025888,2.36,0.026283,2.36,0.00893735,2.36,0.00897026
,,2.361,-0.000846386,2.361,0.0391852,2.361,0.00920066,2.361,0.00854238,2.361,0.0247689,2.361,0.0250323,2.361,0.0259868,2.361,0.0263488,2.361,0.00893735,2.361,0.00962854
,,2.362,-0.000859564,2.362,0.0396789,2.362,0.00775245,2.362,0.0092994,2.362,0.0248019,2.362,0.0241107,2.362,0.0259209,2.362,0.0256905,2.362,0.00897026,2.362,0.00850947
,,2.363,-0.000846386,2.363,0.0401727,2.363,0.00827907,2.363,0.00818033,2.363,0.0247689,2.363,0.0244069,2.363,0.0259868,2.363,0.0259868,2.363,0.00893735,2.363,0.00893735
,,2.364,-0.000839797,2.364,0.0401727,2.364,0.00870695,2.364,0.00890443,2.364,0.0246702,2.364,0.0249006,2.364,0.0259868,2.364,0.0261513,2.364,0.00890443,2.364,0.00966145
,,2.365,-0.000846386,2.365,0.039646,2.365,0.00913483,2.365,0.00857529,2.365,0.0246702,2.365,0.0248677,2.365,0.025888,2.365,0.0258551,2.365,0.00883861,2.365,0.00910192
,,2.366,-0.000839797,2.366,0.0389878,2.366,0.00913483,2.366,0.00890443,2.366,0.0247031,2.366,0.0242094,2.366,0.0259209,2.366,0.0250981,2.366,0.00887152,2.366,0.00900318
,,2.367,-0.000846386,2.367,0.039284,2.367,0.00873986,2.367,0.00831198,2.367,0.0244727,2.367,0.0248019,2.367,0.0259538,2.367,0.0256905,2.367,0.00890443,2.367,0.00814741
,,2.368,-0.000846386,2.368,0.0396131,2.368,0.00814741,2.368,0.00880569,2.368,0.0246044,2.368,0.0249664,2.368,0.0260197,2.368,0.0259538,2.368,0.00890443,2.368,0.00847655
,,2.369,-0.000872742,2.369,0.0392182,2.369,0.00854238,2.369,0.00847655,2.369,0.024736,2.369,0.0248348,2.369,0.0260197,2.369,0.0269413,2.369,0.00890443,2.369,0.00893735
,,2.37,-0.000859564,2.37,0.0398435,2.37,0.00916774,2.37,0.00801576,2.37,0.0246373,2.37,0.0239461,2.37,0.0260197,2.37,0.0258222,2.37,0.00887152,2.37,0.00900318
,,2.371,-0.000839797,2.371,0.0386915,2.371,0.00880569,2.371,0.00860821,2.371,0.0246044,2.371,0.0241765,2.371,0.0259868,2.371,0.0259209,2.371,0.00887152,2.371,0.00933231
,,2.372,-0.000846386,2.372,0.0389219,2.372,0.00910192,2.372,0.00867404,2.372,0.0247031,2.372,0.0250981,2.372,0.0259538,2.372,0.0259868,2.372,0.00887152,2.372,0.00949688
,,2.373,-0.000866153,2.373,0.0398106,2.373,0.00818033,2.373,0.00883861,2.373,0.0246702,2.373,0.0249006,2.373,0.0258222,2.373,0.0267109,2.373,0.00890443,2.373,0.00844364
,,2.374,-0.000879331,2.374,0.0395473,2.374,0.00824615,2.374,0.00818033,2.374,0.0246702,2.374,0.0244398,2.374,0.0258222,2.374,0.0252297,2.374,0.00893735,2.374,0.00883861
,,2.375,-0.000852975,2.375,0.0401727,2.375,0.00877278,2.375,0.00864112,2.375,0.0247031,2.375,0.0251639,2.375,0.0257893,2.375,0.0253614,2.375,0.00897026,2.375,0.00936523
,,2.376,-0.000859564,2.376,0.0406005,2.376,0.00873986,2.376,0.00864112,2.376,0.0246702,2.376,0.025131,2.376,0.0258222,2.376,0.0259209,2.376,0.00897026,2.376,0.00854238
,,2.377,-0.000859564,2.377,0.0380991,2.377,0.00890443,2.377,0.00867404,2.377,0.0246702,2.377,0.0247689,2.377,0.0259209,2.377,0.0260526,2.377,0.00893735,2.377,0.00890443
,,2.378,-0.000833208,2.378,0.0390536,2.378,0.00870695,2.378,0.00873986,2.378,0.024736,2.378,0.0244069,2.378,0.025888,2.378,0.0259538,2.378,0.00897026,2.378,0.00893735
,,2.379,-0.000846386,2.379,0.0400081,2.379,0.00781827,2.379,0.0083449,2.379,0.0246702,2.379,0.0251968,2.379,0.025888,2.379,0.0266121,2.379,0.00890443,2.379,0.00867404
,,2.38,-0.000852975,2.38,0.0401727,2.38,0.00870695,2.38,0.00857529,2.38,0.0246373,2.38,0.0249006,2.38,0.0259538,2.38,0.0250981,2.38,0.00893735,2.38,0.00860821
,,2.381,-0.000852975,2.381,0.0403043,2.381,0.00926649,2.381,0.00873986,2.381,0.0247031,2.381,0.0249993,2.381,0.0259209,2.381,0.025526,2.381,0.00893735,2.381,0.00920066
,,2.382,-0.000839797,2.382,0.0384282,2.382,0.009069,2.382,0.00926649,2.382,0.0244727,2.382,0.0245385,2.382,0.0258551,2.382,0.0259209,2.382,0.00890443,2.382,0.00926649
,,2.383,-0.000833208,2.383,0.0386915,2.383,0.00900318,2.383,0.00739039,2.383,0.0244398,2.383,0.0245385,2.383,0.0258551,2.383,0.0266121,2.383,0.00887152,2.383,0.00933231
,,2.384,-0.000846386,2.384,0.0393498,2.384,0.00808159,2.384,0.00844364,2.384,0.0244398,2.384,0.0248348,2.384,0.0259209,2.384,0.0266121,2.384,0.00893735,2.384,0.00821324
,,2.385,-0.000859564,2.385,0.0394486,2.385,0.00857529,2.385,0.00870695,2.385,0.0246044,2.385,0.0249006,2.385,0.0259868,2.385,0.026645,2.385,0.00887152,2.385,0.00847655
,,2.386,-0.000866153,2.386,0.0396789,2.386,0.00887152,2.386,0.00850947,2.386,0.0246373,2.386,0.0244727,2.386,0.0260197,2.386,0.024736,2.386,0.00893735,2.386,0.00903609
,,2.387,-0.000839797,2.387,0.0398764,2.387,0.00880569,2.387,0.009069,2.387,0.0245715,2.387,0.0248348,2.387,0.0259538,2.387,0.0254601,2.387,0.00887152,2.387,0.00943106
,,2.388,-0.000846386,2.388,0.0380333,2.388,0.00897026,2.388,0.00818033,2.388,0.0246044,2.388,0.0249664,2.388,0.025888,2.388,0.0260855,2.388,0.00890443,2.388,0.00946397
,,2.389,-0.000839797,2.389,0.038889,2.389,0.00897026,2.389,0.00808159,2.389,0.0248019,2.389,0.0244727,2.389,0.0258222,2.389,0.0257564,2.389,0.00890443,2.389,0.00900318
,,2.39,-0.000839797,2.39,0.0393827,2.39,0.00804867,2.39,0.00893735,2.39,0.0246373,2.39,0.024736,2.39,0.0257893,2.39,0.0262172,2.39,0.00900318,2.39,0.00887152
,,2.391,-0.000852975,2.391,0.0401727,2.391,0.00844364,2.391,0.00837781,2.391,0.0245056,2.391,0.0244069,2.391,0.0257893,2.391,0.0260526,2.391,0.00893735,2.391,0.00867404
,,2.392,-0.000826619,2.392,0.0398106,2.392,0.00897026,2.392,0.00844364,2.392,0.0245056,2.392,0.0248019,2.392,0.0257893,2.392,0.0263488,2.392,0.00893735,2.392,0.00916774
,,2.393,-0.000839797,2.393,0.0396789,2.393,0.00923357,2.393,0.00873986,2.393,0.0246044,2.393,0.0242752,2.393,0.0258551,2.393,0.0248348,2.393,0.00890443,2.393,0.0092994
,,2.394,-0.000846386,2.394,0.0380003,2.394,0.00850947,2.394,0.00824615,2.394,0.0246373,2.394,0.0247031,2.394,0.025888,2.394,0.0258551,2.394,0.00900318,2.394,0.00801576
,,2.395,-0.000859564,2.395,0.0396131,2.395,0.00798284,2.395,0.00867404,2.395,0.0246702,2.395,0.0248348,2.395,0.0258551,2.395,0.0265463,2.395,0.00897026,2.395,0.00903609
,,2.396,-0.000866153,2.396,0.0397448,2.396,0.00873986,2.396,0.00887152,2.396,0.0246373,2.396,0.024736,2.396,0.0259209,2.396,0.0267767,2.396,0.00893735,2.396,0.00873986
,,2.397,-0.000846386,2.397,0.0399093,2.397,0.00916774,2.397,0.00841072,2.397,0.0246373,2.397,0.0244727,2.397,0.0259538,2.397,0.0261842,2.397,0.00897026,2.397,0.00939814
,,2.398,-0.000859564,2.398,0.0401397,2.398,0.00903609,2.398,0.00847655,2.398,0.0244727,2.398,0.0242423,2.398,0.025888,2.398,0.0253614,2.398,0.00890443,2.398,0.00923357
,,2.399,-0.000859564,2.399,0.038527,2.399,0.00893735,2.399,0.00831198,2.399,0.0242752,2.399,0.0244727,2.399,0.0258222,2.399,0.0259868,2.399,0.00883861,2.399,0.00897026
,,2.4,-0.000833208,2.4,0.038527,2.4,0.00844364,2.4,0.00870695,2.4,0.0245056,2.4,0.0249006,2.4,0.025888,2.4,0.0258551,2.4,0.00887152,2.4,0.00847655
,,2.401,-0.000826619,2.401,0.0392182,2.401,0.00768662,2.401,0.00837781,2.401,0.0245056,2.401,0.0244398,2.401,0.0259538,2.401,0.0263159,2.401,0.00887152,2.401,0.00897026
,,2.402,-0.000872742,2.402,0.0395144,2.402,0.00841072,2.402,0.00867404,2.402,0.0245385,2.402,0.0244727,2.402,0.0259538,2.402,0.026283,2.402,0.00890443,2.402,0.00897026
,,2.403,-0.000846386,2.403,0.040041,2.403,0.00883861,2.403,0.00887152,2.403,0.0245385,2.403,0.024374,2.403,0.0259538,2.403,0.0253614,2.403,0.00890443,2.403,0.00920066
,,2.404,-0.000846386,2.404,0.0399093,2.404,0.00887152,2.404,0.00808159,2.404,0.0245385,2.404,0.0245715,2.404,0.0259868,2.404,0.0256247,2.404,0.00887152,2.404,0.00860821
,,2.405,-0.000833208,2.405,0.0382966,2.405,0.00841072,2.405,0.00827907,2.405,0.0247689,2.405,0.0246044,2.405,0.0259538,2.405,0.0263817,2.405,0.00890443,2.405,0.00870695
,,2.406,-0.000839797,2.406,0.0394486,2.406,0.00841072,2.406,0.00887152,2.406,0.0245715,2.406,0.0252627,2.406,0.0258222,2.406,0.0262501,2.406,0.00893735,2.406,0.00897026
